code,product,product_type,product_unit,sale_price,product_attribute_abaya_size,product_attribute_abaya_height
1949054,1949,102,pc,253,abaya_size-54,
1949056,1949,102,pc,253,abaya_size-56,
1949058,1949,102,pc,253,abaya_size-58,
1949060,1949,102,pc,253,abaya_size-60,
1950052,1950,101,pc,253,abaya_size-52,
1950054,1950,101,pc,253,abaya_size-54,
1950056,1950,101,pc,253,abaya_size-56,
1950058,1950,101,pc,253,abaya_size-58,
1950060,1950,101,pc,253,abaya_size-60,
1951052,1951,102,pc,253,abaya_size-52,
1951054,1951,102,pc,253,abaya_size-54,
1951056,1951,102,pc,253,abaya_size-56,
1951058,1951,102,pc,253,abaya_size-58,
1951060,1951,102,pc,253,abaya_size-60,
1952052,1952,103,pc,259,abaya_size-52,
1952054,1952,103,pc,259,abaya_size-54,
1952056,1952,103,pc,259,abaya_size-56,
1952058,1952,103,pc,259,abaya_size-58,
1952060,1952,103,pc,259,abaya_size-60,
1953052,1953,102,pc,242,abaya_size-52,
1953054,1953,102,pc,242,abaya_size-54,
1953056,1953,102,pc,242,abaya_size-56,
1953058,1953,102,pc,242,abaya_size-58,
1953060,1953,102,pc,242,abaya_size-60,
1955052,1955,105,pc,350,abaya_size-52,
1955054,1955,105,pc,350,abaya_size-54,
1955056,1955,105,pc,350,abaya_size-56,
1955058,1955,105,pc,350,abaya_size-58,
1955060,1955,105,pc,350,abaya_size-60,
1956052,1956,105,pc,305,abaya_size-52,
1956054,1956,105,pc,305,abaya_size-54,
1956056,1956,105,pc,305,abaya_size-56,
1956058,1956,105,pc,305,abaya_size-58,
1956060,1956,105,pc,305,abaya_size-60,
1957052,1957,104,pc,265,abaya_size-52,
1957054,1957,104,pc,265,abaya_size-54,
1957056,1957,104,pc,265,abaya_size-56,
1957058,1957,104,pc,265,abaya_size-58,
1957060,1957,104,pc,265,abaya_size-60,
1958052,1958,102,pc,293,abaya_size-52,
1958054,1958,102,pc,293,abaya_size-54,
1958056,1958,102,pc,293,abaya_size-56,
1958058,1958,102,pc,293,abaya_size-58,
1958060,1958,102,pc,293,abaya_size-60,
1959052,1959,103,pc,368,abaya_size-52,
1959054,1959,103,pc,368,abaya_size-54,
1959056,1959,103,pc,368,abaya_size-56,
1959058,1959,103,pc,368,abaya_size-58,
1959060,1959,103,pc,368,abaya_size-60,
1960052,1960,103,pc,368,abaya_size-52,
1960054,1960,103,pc,368,abaya_size-54,
1960056,1960,103,pc,368,abaya_size-56,
1960058,1960,103,pc,368,abaya_size-58,
1960060,1960,103,pc,368,abaya_size-60,
1965052,1965,103,pc,380,abaya_size-52,
1965054,1965,103,pc,380,abaya_size-54,
1965056,1965,103,pc,380,abaya_size-56,
1965058,1965,103,pc,380,abaya_size-58,
1965060,1965,103,pc,380,abaya_size-60,
1966052,1966,103,pc,179,abaya_size-52,
1966054,1966,103,pc,179,abaya_size-54,
1966056,1966,103,pc,179,abaya_size-56,
1966058,1966,103,pc,179,abaya_size-58,
1966060,1966,103,pc,179,abaya_size-60,
1967052,1967,103,pc,285,abaya_size-52,
1967054,1967,103,pc,285,abaya_size-54,
1967056,1967,103,pc,285,abaya_size-56,
1967058,1967,103,pc,285,abaya_size-58,
1967060,1967,103,pc,285,abaya_size-60,
1968052,1968,102,pc,236,abaya_size-52,
1968054,1968,102,pc,236,abaya_size-54,
1968056,1968,102,pc,236,abaya_size-56,
1968058,1968,102,pc,236,abaya_size-58,
1968060,1968,102,pc,236,abaya_size-60,
1969052,1969,102,pc,239,abaya_size-52,
1969054,1969,102,pc,239,abaya_size-54,
1969056,1969,102,pc,239,abaya_size-56,
1969058,1969,102,pc,239,abaya_size-58,
1969060,1969,102,pc,239,abaya_size-60,
1970052,1970,103,pc,289,abaya_size-52,
1970054,1970,103,pc,289,abaya_size-54,
1970056,1970,103,pc,289,abaya_size-56,
1970058,1970,103,pc,289,abaya_size-58,
1970060,1970,103,pc,289,abaya_size-60,
1972052,1972,102,pc,368,abaya_size-52,
1972054,1972,102,pc,368,abaya_size-54,
1972056,1972,102,pc,368,abaya_size-56,
1972058,1972,102,pc,368,abaya_size-58,
1972060,1972,102,pc,368,abaya_size-60,
1973052,1973,103,pc,259,abaya_size-52,
1973054,1973,103,pc,259,abaya_size-54,
1973056,1973,103,pc,259,abaya_size-56,
1973058,1973,103,pc,259,abaya_size-58,
1973060,1973,103,pc,259,abaya_size-60,
1974052,1974,104,pc,305,abaya_size-52,
1974054,1974,104,pc,305,abaya_size-54,
1974056,1974,104,pc,305,abaya_size-56,
1974058,1974,104,pc,305,abaya_size-58,
1974060,1974,104,pc,305,abaya_size-60,
1975052,1975,103,pc,245,abaya_size-52,
1975054,1975,103,pc,245,abaya_size-54,
1975056,1975,103,pc,245,abaya_size-56,
1975058,1975,103,pc,245,abaya_size-58,
1975060,1975,103,pc,245,abaya_size-60,
1976052,1976,102,pc,299,abaya_size-52,
1976054,1976,102,pc,299,abaya_size-54,
1976056,1976,102,pc,299,abaya_size-56,
1976058,1976,102,pc,299,abaya_size-58,
1976060,1976,102,pc,299,abaya_size-60,
1977052,1977,102,pc,299,abaya_size-52,
1977054,1977,102,pc,299,abaya_size-54,
1977056,1977,102,pc,299,abaya_size-56,
1977058,1977,102,pc,299,abaya_size-58,
1977060,1977,102,pc,299,abaya_size-60,
1978052,1978,101,pc,299,abaya_size-52,
1978054,1978,101,pc,299,abaya_size-54,
1978056,1978,101,pc,299,abaya_size-56,
1978058,1978,101,pc,299,abaya_size-58,
1978060,1978,101,pc,299,abaya_size-60,
1979052,1979,103,pc,305,abaya_size-52,
1979054,1979,103,pc,305,abaya_size-54,
1979056,1979,103,pc,305,abaya_size-56,
1979058,1979,103,pc,305,abaya_size-58,
1979060,1979,103,pc,305,abaya_size-60,
1980052,1980,103,pc,299,abaya_size-52,
1980054,1980,103,pc,299,abaya_size-54,
1980056,1980,103,pc,299,abaya_size-56,
1980058,1980,103,pc,299,abaya_size-58,
1980060,1980,103,pc,299,abaya_size-60,
1981052,1981,103,pc,299,abaya_size-52,
1981054,1981,103,pc,299,abaya_size-54,
1981056,1981,103,pc,299,abaya_size-56,
1981058,1981,103,pc,299,abaya_size-58,
1981060,1981,103,pc,299,abaya_size-60,
1982052,1982,103,pc,285,abaya_size-52,
1982054,1982,103,pc,285,abaya_size-54,
1982056,1982,103,pc,285,abaya_size-56,
1982058,1982,103,pc,285,abaya_size-58,
1982060,1982,103,pc,285,abaya_size-60,
1983052,1983,103,pc,299,abaya_size-52,
1983054,1983,103,pc,299,abaya_size-54,
1983056,1983,103,pc,299,abaya_size-56,
1983058,1983,103,pc,299,abaya_size-58,
1983060,1983,103,pc,299,abaya_size-60,
1984052,1984,102,pc,299,abaya_size-52,
1984054,1984,102,pc,299,abaya_size-54,
1984056,1984,102,pc,299,abaya_size-56,
1984058,1984,102,pc,299,abaya_size-58,
1984060,1984,102,pc,299,abaya_size-60,
1986052,1986,104,pc,245,abaya_size-52,
1986054,1986,104,pc,245,abaya_size-54,
1986056,1986,104,pc,245,abaya_size-56,
1986058,1986,104,pc,245,abaya_size-58,
1986060,1986,104,pc,245,abaya_size-60,
1987052,1987,102,pc,282,abaya_size-52,
1987054,1987,102,pc,282,abaya_size-54,
1987056,1987,102,pc,282,abaya_size-56,
1987058,1987,102,pc,282,abaya_size-58,
1987060,1987,102,pc,282,abaya_size-60,
1988052,1988,104,pc,245,abaya_size-52,
1988054,1988,104,pc,245,abaya_size-54,
1988056,1988,104,pc,245,abaya_size-56,
1988058,1988,104,pc,245,abaya_size-58,
1988060,1988,104,pc,245,abaya_size-60,
1989052,1989,104,pc,245,abaya_size-52,
1989054,1989,104,pc,245,abaya_size-54,
1989056,1989,104,pc,245,abaya_size-56,
1989058,1989,104,pc,245,abaya_size-58,
1989060,1989,104,pc,245,abaya_size-60,
1990052,1990,104,pc,245,abaya_size-52,
1990054,1990,104,pc,245,abaya_size-54,
1990056,1990,104,pc,245,abaya_size-56,
1990058,1990,104,pc,245,abaya_size-58,
1990060,1990,104,pc,245,abaya_size-60,
1991052,1991,104,pc,316,abaya_size-52,
1991054,1991,104,pc,316,abaya_size-54,
1991056,1991,104,pc,316,abaya_size-56,
1991058,1991,104,pc,316,abaya_size-58,
1991060,1991,104,pc,316,abaya_size-60,
1992052,1992,101,pc,311,abaya_size-52,
1992054,1992,101,pc,311,abaya_size-54,
1992056,1992,101,pc,311,abaya_size-56,
1992058,1992,101,pc,311,abaya_size-58,
1992060,1992,101,pc,311,abaya_size-60,
1993052,1993,105,pc,316,abaya_size-52,
1993054,1993,105,pc,316,abaya_size-54,
1993056,1993,105,pc,316,abaya_size-56,
1993058,1993,105,pc,316,abaya_size-58,
1993060,1993,105,pc,316,abaya_size-60,
1994052,1994,105,pc,285,abaya_size-52,
1994054,1994,105,pc,285,abaya_size-54,
1994056,1994,105,pc,285,abaya_size-56,
1994058,1994,105,pc,285,abaya_size-58,
1994060,1994,105,pc,285,abaya_size-60,
1996052,1996,104,pc,276,abaya_size-52,
1996054,1996,104,pc,276,abaya_size-54,
1996056,1996,104,pc,276,abaya_size-56,
1996058,1996,104,pc,276,abaya_size-58,
1996060,1996,104,pc,276,abaya_size-60,
1997052,1997,104,pc,240,abaya_size-52,
1997054,1997,104,pc,240,abaya_size-54,
1997056,1997,104,pc,240,abaya_size-56,
1997058,1997,104,pc,240,abaya_size-58,
1997060,1997,104,pc,240,abaya_size-60,
1998052,1998,101,pc,282,abaya_size-52,
1998054,1998,101,pc,282,abaya_size-54,
1998056,1998,101,pc,282,abaya_size-56,
1998058,1998,101,pc,282,abaya_size-58,
1998060,1998,101,pc,282,abaya_size-60,
1999052,1999,102,pc,282,abaya_size-52,
1999054,1999,102,pc,282,abaya_size-54,
1999056,1999,102,pc,282,abaya_size-56,
1999058,1999,102,pc,282,abaya_size-58,
1999060,1999,102,pc,282,abaya_size-60,
3004052,3004,102,pc,279,abaya_size-52,
3004054,3004,102,pc,279,abaya_size-54,
3004056,3004,102,pc,279,abaya_size-56,
3004058,3004,102,pc,279,abaya_size-58,
3004060,3004,102,pc,279,abaya_size-60,
3007052,3007,102,pc,224,abaya_size-52,
3007054,3007,102,pc,224,abaya_size-54,
3007056,3007,102,pc,224,abaya_size-56,
3007058,3007,102,pc,224,abaya_size-58,
3007060,3007,102,pc,224,abaya_size-60,
6000042,6000,104,pc,228,abaya_size-42,
6000044,6000,104,pc,228,abaya_size-44,
6000046,6000,104,pc,228,abaya_size-46,
6000048,6000,104,pc,228,abaya_size-48,
6000050,6000,104,pc,228,abaya_size-50,
6001042,6001,104,pc,55,abaya_size-42,
6001044,6001,104,pc,55,abaya_size-44,
6001046,6001,104,pc,55,abaya_size-46,
6001048,6001,104,pc,55,abaya_size-48,
6001050,6001,104,pc,55,abaya_size-50,
6002042,6002,104,pc,216,abaya_size-42,
6002044,6002,104,pc,216,abaya_size-44,
6002046,6002,104,pc,216,abaya_size-46,
6002048,6002,104,pc,216,abaya_size-48,
6002050,6002,104,pc,216,abaya_size-50,
6003042,6003,104,pc,191,abaya_size-42,
6003044,6003,104,pc,191,abaya_size-44,
6003046,6003,104,pc,191,abaya_size-46,
6003048,6003,104,pc,191,abaya_size-48,
6003050,6003,104,pc,191,abaya_size-50,
6004042,6004,104,pc,248,abaya_size-42,
6004044,6004,104,pc,248,abaya_size-44,
6004046,6004,104,pc,248,abaya_size-46,
6004048,6004,104,pc,248,abaya_size-48,
6004050,6004,104,pc,248,abaya_size-50,
6005042,6005,104,pc,193,abaya_size-42,
6005044,6005,104,pc,193,abaya_size-44,
6005046,6005,104,pc,193,abaya_size-46,
6005048,6005,104,pc,193,abaya_size-48,
6005050,6005,104,pc,193,abaya_size-50,
6006042,6006,104,pc,170,abaya_size-42,
6006044,6006,104,pc,170,abaya_size-44,
6006046,6006,104,pc,170,abaya_size-46,
6006048,6006,104,pc,170,abaya_size-48,
6006050,6006,104,pc,170,abaya_size-50,
6007042,6007,104,pc,269,abaya_size-42,
6007044,6007,104,pc,269,abaya_size-44,
6007046,6007,104,pc,269,abaya_size-46,
6007048,6007,104,pc,269,abaya_size-48,
6007050,6007,104,pc,269,abaya_size-50,
6008042,6008,104,pc,193,abaya_size-42,
6008044,6008,104,pc,193,abaya_size-44,
6008046,6008,104,pc,193,abaya_size-46,
6008048,6008,104,pc,193,abaya_size-48,
6008050,6008,104,pc,193,abaya_size-50,
6009042,6009,104,pc,239,abaya_size-42,
6009044,6009,104,pc,239,abaya_size-44,
6009046,6009,104,pc,239,abaya_size-46,
6009048,6009,104,pc,239,abaya_size-48,
6009050,6009,104,pc,239,abaya_size-50,
6010042,6010,104,pc,182,abaya_size-42,
6010044,6010,104,pc,182,abaya_size-44,
6010046,6010,104,pc,182,abaya_size-46,
6010048,6010,104,pc,182,abaya_size-48,
6010050,6010,104,pc,182,abaya_size-50,
6011042,6011,104,pc,216,abaya_size-42,
6011044,6011,104,pc,216,abaya_size-44,
6011046,6011,104,pc,216,abaya_size-46,
6011048,6011,104,pc,216,abaya_size-48,
6011050,6011,104,pc,216,abaya_size-50,
6012042,6012,104,pc,170,abaya_size-42,
6012044,6012,104,pc,170,abaya_size-44,
6012046,6012,104,pc,170,abaya_size-46,
6012048,6012,104,pc,170,abaya_size-48,
6012050,6012,104,pc,170,abaya_size-50,
6013042,6013,104,pc,174,abaya_size-42,
6013044,6013,104,pc,174,abaya_size-44,
6013046,6013,104,pc,174,abaya_size-46,
6013048,6013,104,pc,174,abaya_size-48,
6013050,6013,104,pc,174,abaya_size-50,
6014042,6014,104,pc,239,abaya_size-42,
6014044,6014,104,pc,239,abaya_size-44,
6014046,6014,104,pc,239,abaya_size-46,
6014048,6014,104,pc,239,abaya_size-48,
6014050,6014,104,pc,239,abaya_size-50,
6015042,6015,104,pc,193,abaya_size-42,
6015044,6015,104,pc,193,abaya_size-44,
6015046,6015,104,pc,193,abaya_size-46,
6015048,6015,104,pc,193,abaya_size-48,
6015050,6015,104,pc,193,abaya_size-50,
6016042,6016,104,pc,216,abaya_size-42,
6016044,6016,104,pc,216,abaya_size-44,
6016046,6016,104,pc,216,abaya_size-46,
6016048,6016,104,pc,216,abaya_size-48,
6016050,6016,104,pc,216,abaya_size-50,
6017042,6017,104,pc,244,abaya_size-42,
6017044,6017,104,pc,244,abaya_size-44,
6017046,6017,104,pc,244,abaya_size-46,
6017048,6017,104,pc,244,abaya_size-48,
6017050,6017,104,pc,244,abaya_size-50,
6018042,6018,104,pc,191,abaya_size-42,
6018044,6018,104,pc,191,abaya_size-44,
6018046,6018,104,pc,191,abaya_size-46,
6018048,6018,104,pc,191,abaya_size-48,
6018050,6018,104,pc,191,abaya_size-50,
6019042,6019,104,pc,193,abaya_size-42,
6019044,6019,104,pc,193,abaya_size-44,
6019046,6019,104,pc,193,abaya_size-46,
6019048,6019,104,pc,193,abaya_size-48,
6019050,6019,104,pc,193,abaya_size-50,
6020042,6020,104,pc,189,abaya_size-42,
6020044,6020,104,pc,189,abaya_size-44,
6020046,6020,104,pc,189,abaya_size-46,
6020048,6020,104,pc,189,abaya_size-48,
6020050,6020,104,pc,189,abaya_size-50,
6022042,6022,104,pc,189,abaya_size-42,
6022044,6022,104,pc,189,abaya_size-44,
6022046,6022,104,pc,189,abaya_size-46,
6022048,6022,104,pc,189,abaya_size-48,
6022050,6022,104,pc,189,abaya_size-50,
6023042,6023,104,pc,212,abaya_size-42,
6023044,6023,104,pc,212,abaya_size-44,
6023046,6023,104,pc,212,abaya_size-46,
6023048,6023,104,pc,212,abaya_size-48,
6023050,6023,104,pc,212,abaya_size-50,
6024042,6024,104,pc,216,abaya_size-42,
6024044,6024,104,pc,216,abaya_size-44,
6024046,6024,104,pc,216,abaya_size-46,
6024048,6024,104,pc,216,abaya_size-48,
6024050,6024,104,pc,216,abaya_size-50,
6025042,6025,104,pc,228,abaya_size-42,
6025044,6025,104,pc,228,abaya_size-44,
6025046,6025,104,pc,228,abaya_size-46,
6025048,6025,104,pc,228,abaya_size-48,
6025050,6025,104,pc,228,abaya_size-50,
6026042,6026,104,pc,269,abaya_size-42,
6026044,6026,104,pc,269,abaya_size-44,
6026046,6026,104,pc,269,abaya_size-46,
6026048,6026,104,pc,269,abaya_size-48,
6026050,6026,104,pc,269,abaya_size-50,
6027042,6027,104,pc,228,abaya_size-42,
6027044,6027,104,pc,228,abaya_size-44,
6027046,6027,104,pc,228,abaya_size-46,
6027048,6027,104,pc,228,abaya_size-48,
6027050,6027,104,pc,228,abaya_size-50,
6028042,6028,104,pc,198,abaya_size-42,
6028044,6028,104,pc,198,abaya_size-44,
6028046,6028,104,pc,198,abaya_size-46,
6028048,6028,104,pc,198,abaya_size-48,
6028050,6028,104,pc,198,abaya_size-50,
6029042,6029,104,pc,214,abaya_size-42,
6029044,6029,104,pc,214,abaya_size-44,
6029046,6029,104,pc,214,abaya_size-46,
6029048,6029,104,pc,214,abaya_size-48,
6029050,6029,104,pc,214,abaya_size-50,
6030042,6030,104,pc,237,abaya_size-42,
6030044,6030,104,pc,237,abaya_size-44,
6030046,6030,104,pc,237,abaya_size-46,
6030048,6030,104,pc,237,abaya_size-48,
6030050,6030,104,pc,237,abaya_size-50,
6031042,6031,104,pc,175,abaya_size-42,
6031044,6031,104,pc,175,abaya_size-44,
6031046,6031,104,pc,175,abaya_size-46,
6031048,6031,104,pc,175,abaya_size-48,
6031050,6031,104,pc,175,abaya_size-50,
6032042,6032,104,pc,177,abaya_size-42,
6032044,6032,104,pc,177,abaya_size-44,
6032046,6032,104,pc,177,abaya_size-46,
6032048,6032,104,pc,177,abaya_size-48,
6032050,6032,104,pc,177,abaya_size-50,
6033042,6033,104,pc,173,abaya_size-42,
6033044,6033,104,pc,173,abaya_size-44,
6033046,6033,104,pc,173,abaya_size-46,
6033048,6033,104,pc,173,abaya_size-48,
6033050,6033,104,pc,173,abaya_size-50,
6034042,6034,104,pc,177,abaya_size-42,
6034044,6034,104,pc,177,abaya_size-44,
6034046,6034,104,pc,177,abaya_size-46,
6034048,6034,104,pc,177,abaya_size-48,
6034050,6034,104,pc,177,abaya_size-50,
6035042,6035,104,pc,191,abaya_size-42,
6035044,6035,104,pc,191,abaya_size-44,
6035046,6035,104,pc,191,abaya_size-46,
6035048,6035,104,pc,191,abaya_size-48,
6035050,6035,104,pc,191,abaya_size-50,
6036042,6036,104,pc,193,abaya_size-42,
6036044,6036,104,pc,193,abaya_size-44,
6036046,6036,104,pc,193,abaya_size-46,
6036048,6036,104,pc,193,abaya_size-48,
6036050,6036,104,pc,193,abaya_size-50,
6037042,6037,104,pc,212,abaya_size-42,
6037044,6037,104,pc,212,abaya_size-44,
6037046,6037,104,pc,212,abaya_size-46,
6037048,6037,104,pc,212,abaya_size-48,
6037050,6037,104,pc,212,abaya_size-50,
6038042,6038,104,pc,147,abaya_size-42,
6038044,6038,104,pc,147,abaya_size-44,
6038046,6038,104,pc,147,abaya_size-46,
6038048,6038,104,pc,147,abaya_size-48,
6038050,6038,104,pc,147,abaya_size-50,
6039042,6039,104,pc,170,abaya_size-42,
6039044,6039,104,pc,170,abaya_size-44,
6039046,6039,104,pc,170,abaya_size-46,
6039048,6039,104,pc,170,abaya_size-48,
6039050,6039,104,pc,170,abaya_size-50,
6040042,6040,104,pc,170,abaya_size-42,
6040044,6040,104,pc,170,abaya_size-44,
6040046,6040,104,pc,170,abaya_size-46,
6040048,6040,104,pc,170,abaya_size-48,
6040050,6040,104,pc,170,abaya_size-50,
6041042,6041,104,pc,182,abaya_size-42,
6041044,6041,104,pc,182,abaya_size-44,
6041046,6041,104,pc,182,abaya_size-46,
6041048,6041,104,pc,182,abaya_size-48,
6041050,6041,104,pc,182,abaya_size-50,
6042042,6042,104,pc,193,abaya_size-42,
6042044,6042,104,pc,193,abaya_size-44,
6042046,6042,104,pc,193,abaya_size-46,
6042048,6042,104,pc,193,abaya_size-48,
6042050,6042,104,pc,193,abaya_size-50,
6043042,6043,104,pc,191,abaya_size-42,
6043044,6043,104,pc,191,abaya_size-44,
6043046,6043,104,pc,191,abaya_size-46,
6043048,6043,104,pc,191,abaya_size-48,
6043050,6043,104,pc,191,abaya_size-50,
6044042,6044,104,pc,191,abaya_size-42,
6044044,6044,104,pc,191,abaya_size-44,
6044046,6044,104,pc,191,abaya_size-46,
6044048,6044,104,pc,191,abaya_size-48,
6044050,6044,104,pc,191,abaya_size-50,
6045042,6045,104,pc,177,abaya_size-42,
6045044,6045,104,pc,177,abaya_size-44,
6045046,6045,104,pc,177,abaya_size-46,
6045048,6045,104,pc,177,abaya_size-48,
6045050,6045,104,pc,177,abaya_size-50,
6046042,6046,104,pc,186,abaya_size-42,
6046044,6046,104,pc,186,abaya_size-44,
6046046,6046,104,pc,186,abaya_size-46,
6046048,6046,104,pc,186,abaya_size-48,
6046050,6046,104,pc,186,abaya_size-50,
6047042,6047,104,pc,269,abaya_size-42,
6047044,6047,104,pc,269,abaya_size-44,
6047046,6047,104,pc,269,abaya_size-46,
6047048,6047,104,pc,269,abaya_size-48,
6047050,6047,104,pc,269,abaya_size-50,
6048042,6048,104,pc,269,abaya_size-42,
6048044,6048,104,pc,269,abaya_size-44,
6048046,6048,104,pc,269,abaya_size-46,
6048048,6048,104,pc,269,abaya_size-48,
6048050,6048,104,pc,269,abaya_size-50,
6049042,6049,104,pc,232,abaya_size-42,
6049044,6049,104,pc,232,abaya_size-44,
6049046,6049,104,pc,232,abaya_size-46,
6049048,6049,104,pc,232,abaya_size-48,
6049050,6049,104,pc,232,abaya_size-50,
10000052,10000,102,pc,282,abaya_size-52,
10000054,10000,102,pc,282,abaya_size-54,
10000056,10000,102,pc,282,abaya_size-56,
10000058,10000,102,pc,282,abaya_size-58,
10000060,10000,102,pc,282,abaya_size-60,
10001052,10001,102,pc,245,abaya_size-52,
10001054,10001,102,pc,245,abaya_size-54,
10001056,10001,102,pc,245,abaya_size-56,
10001058,10001,102,pc,245,abaya_size-58,
10001060,10001,102,pc,245,abaya_size-60,
10002052,10002,101,pc,282,abaya_size-52,
10002054,10002,101,pc,282,abaya_size-54,
10002056,10002,101,pc,282,abaya_size-56,
10002058,10002,101,pc,282,abaya_size-58,
10002060,10002,101,pc,282,abaya_size-60,
10003052,10003,105,pc,282,abaya_size-52,
10003054,10003,105,pc,282,abaya_size-54,
10003056,10003,105,pc,282,abaya_size-56,
10003058,10003,105,pc,282,abaya_size-58,
10003060,10003,105,pc,282,abaya_size-60,
10004052,10004,105,pc,293,abaya_size-52,
10004054,10004,105,pc,293,abaya_size-54,
10004056,10004,105,pc,293,abaya_size-56,
10004058,10004,105,pc,293,abaya_size-58,
10004060,10004,105,pc,293,abaya_size-60,
10005052,10005,105,pc,210,abaya_size-52,
10005054,10005,105,pc,210,abaya_size-54,
10005056,10005,105,pc,210,abaya_size-56,
10005058,10005,105,pc,210,abaya_size-58,
10005060,10005,105,pc,210,abaya_size-60,
10006052,10006,103,pc,259,abaya_size-52,
10006054,10006,103,pc,259,abaya_size-54,
10006056,10006,103,pc,259,abaya_size-56,
10006058,10006,103,pc,259,abaya_size-58,
10006060,10006,103,pc,259,abaya_size-60,
10007052,10007,104,pc,210,abaya_size-52,
10007054,10007,104,pc,210,abaya_size-54,
10007056,10007,104,pc,210,abaya_size-56,
10007058,10007,104,pc,210,abaya_size-58,
10007060,10007,104,pc,210,abaya_size-60,
10008052,10008,104,pc,235,abaya_size-52,
10008054,10008,104,pc,235,abaya_size-54,
10008056,10008,104,pc,235,abaya_size-56,
10008058,10008,104,pc,235,abaya_size-58,
10008060,10008,104,pc,235,abaya_size-60,
10009052,10009,104,pc,288,abaya_size-52,
10009054,10009,104,pc,288,abaya_size-54,
10009056,10009,104,pc,288,abaya_size-56,
10009058,10009,104,pc,288,abaya_size-58,
10009060,10009,104,pc,288,abaya_size-60,
10010052,10010,101,pc,276,abaya_size-52,
10010054,10010,101,pc,276,abaya_size-54,
10010056,10010,101,pc,276,abaya_size-56,
10010058,10010,101,pc,276,abaya_size-58,
10010060,10010,101,pc,276,abaya_size-60,
10011052,10011,103,pc,250,abaya_size-52,
10011054,10011,103,pc,250,abaya_size-54,
10011056,10011,103,pc,250,abaya_size-56,
10011058,10011,103,pc,250,abaya_size-58,
10011060,10011,103,pc,250,abaya_size-60,
10012052,10012,104,pc,288,abaya_size-52,
10012054,10012,104,pc,288,abaya_size-54,
10012056,10012,104,pc,288,abaya_size-56,
10012058,10012,104,pc,288,abaya_size-58,
10012060,10012,104,pc,288,abaya_size-60,
10013052,10013,103,pc,250,abaya_size-52,
10013054,10013,103,pc,250,abaya_size-54,
10013056,10013,103,pc,250,abaya_size-56,
10013058,10013,103,pc,250,abaya_size-58,
10013060,10013,103,pc,250,abaya_size-60,
10014052,10014,104,pc,250,abaya_size-52,
10014054,10014,104,pc,250,abaya_size-54,
10014056,10014,104,pc,250,abaya_size-56,
10014058,10014,104,pc,250,abaya_size-58,
10014060,10014,104,pc,250,abaya_size-60,
10015052,10015,104,pc,220,abaya_size-52,
10015054,10015,104,pc,220,abaya_size-54,
10015056,10015,104,pc,220,abaya_size-56,
10015058,10015,104,pc,220,abaya_size-58,
10015060,10015,104,pc,220,abaya_size-60,
10016052,10016,102,pc,220,abaya_size-52,
10016054,10016,102,pc,220,abaya_size-54,
10016056,10016,102,pc,220,abaya_size-56,
10016058,10016,102,pc,220,abaya_size-58,
10016060,10016,102,pc,220,abaya_size-60,
10017052,10017,104,pc,220,abaya_size-52,
10017054,10017,104,pc,220,abaya_size-54,
10017056,10017,104,pc,220,abaya_size-56,
10017058,10017,104,pc,220,abaya_size-58,
10017060,10017,104,pc,220,abaya_size-60,
10018052,10018,104,pc,220,abaya_size-52,
10018054,10018,104,pc,220,abaya_size-54,
10018056,10018,104,pc,220,abaya_size-56,
10018058,10018,104,pc,220,abaya_size-58,
10018060,10018,104,pc,220,abaya_size-60,
10019052,10019,105,pc,220,abaya_size-52,
10019054,10019,105,pc,220,abaya_size-54,
10019056,10019,105,pc,220,abaya_size-56,
10019058,10019,105,pc,220,abaya_size-58,
10019060,10019,105,pc,220,abaya_size-60,
10020052,10020,104,pc,220,abaya_size-52,
10020054,10020,104,pc,220,abaya_size-54,
10020056,10020,104,pc,220,abaya_size-56,
10020058,10020,104,pc,220,abaya_size-58,
10020060,10020,104,pc,220,abaya_size-60,
10032052,10032,102,pc,270,abaya_size-52,
10032054,10032,102,pc,270,abaya_size-54,
10032056,10032,102,pc,270,abaya_size-56,
10032058,10032,102,pc,270,abaya_size-58,
10032060,10032,102,pc,270,abaya_size-60,
10033052,10033,104,pc,270,abaya_size-52,
10033054,10033,104,pc,270,abaya_size-54,
10033056,10033,104,pc,270,abaya_size-56,
10033058,10033,104,pc,270,abaya_size-58,
10033060,10033,104,pc,270,abaya_size-60,
10034052,10034,103,pc,328,abaya_size-52,
10034054,10034,103,pc,328,abaya_size-54,
10034056,10034,103,pc,328,abaya_size-56,
10034058,10034,103,pc,328,abaya_size-58,
10034060,10034,103,pc,328,abaya_size-60,
10035052,10035,103,pc,328,abaya_size-52,
10035054,10035,103,pc,328,abaya_size-54,
10035056,10035,103,pc,328,abaya_size-56,
10035058,10035,103,pc,328,abaya_size-58,
10035060,10035,103,pc,328,abaya_size-60,
10036052,10036,102,pc,285,abaya_size-52,
10036054,10036,102,pc,285,abaya_size-54,
10036056,10036,102,pc,285,abaya_size-56,
10036058,10036,102,pc,285,abaya_size-58,
10036060,10036,102,pc,285,abaya_size-60,
10039052,10039,102,pc,225,abaya_size-52,
10039054,10039,102,pc,225,abaya_size-54,
10039056,10039,102,pc,225,abaya_size-56,
10039058,10039,102,pc,225,abaya_size-58,
10039060,10039,102,pc,225,abaya_size-60,
10041052,10041,103,pc,260,abaya_size-52,
10041054,10041,103,pc,260,abaya_size-54,
